"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-10-22,1,2025-10-19,0.3,170,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.35,171,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.4,173.6,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.45,175,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.5,176,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.55,179,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.6,180.4,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.65,181.35,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.7,185,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.75,186,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.8,187,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.85,189,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.9,193.1,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.95,200.05,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.975,203.1,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.99,205.04,"quantile","ILI incidence","BE"
2025-10-22,1,2025-10-19,0.01,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.025,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.05,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.1,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.15,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.2,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.25,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.3,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.35,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.4,0,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.45,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.5,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.55,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.6,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.65,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.7,1,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.75,2,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.8,2,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.85,2,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.9,2,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.95,3,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.975,3,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.99,3.01,"quantile","ILI incidence","HR"
2025-10-22,1,2025-10-19,0.01,9,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.025,10.475,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.05,11,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.1,12,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.15,12.85,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.2,14,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.25,14,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.3,14,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.35,15,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.4,16,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.45,16,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.5,16.5,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.55,17,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.6,17,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.65,18,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.7,18.3,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.75,19,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.8,20.2,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.85,22,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.9,23,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.95,25.05,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.975,28.05,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.99,29,"quantile","ILI incidence","CZ"
2025-10-22,1,2025-10-19,0.01,90.99,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.025,93.475,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.05,98.9,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.1,101.8,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.15,105,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.2,106.8,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.25,109,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.3,110.7,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.35,112,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.4,113,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.45,115,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.5,116,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.55,117.45,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.6,119,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.65,121,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.7,122,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.75,125,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.8,126,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.85,129,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.9,130.3,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.95,135,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.975,136,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.99,139.07,"quantile","ILI incidence","DK"
2025-10-22,1,2025-10-19,0.01,227.89,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.025,229,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.05,233.8,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.1,240,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.15,244.85,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.2,248,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.25,251,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.3,257,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.35,258,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.4,259,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.45,261.55,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.5,263.5,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.55,265.45,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.6,267,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.65,270,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.7,272,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.75,275,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.8,277.2,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.85,280,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.9,284,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.95,288.05,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.975,294.575,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.99,298,"quantile","ILI incidence","EE"
2025-10-22,1,2025-10-19,0.01,102.99,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.025,104,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.05,105,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.1,109.8,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.15,111,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.2,113,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.25,114,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.3,116.7,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.35,118.65,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.4,120,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.45,121,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.5,122,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.55,123,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.6,124.4,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.65,126,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.7,128,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.75,130,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.8,132.2,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.85,135,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.9,136,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.95,138.1,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.975,143,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.99,145.04,"quantile","ILI incidence","FR"
2025-10-22,1,2025-10-19,0.01,441.96,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.025,452.375,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.05,457.9,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.1,467,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.15,470.85,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.2,474,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.25,477.75,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.3,480.4,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.35,483,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.4,485.8,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.45,490.1,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.5,495,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.55,498,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.6,500,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.65,504.35,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.7,507,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.75,510,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.8,511.2,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.85,514,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.9,519.2,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.95,529.05,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.975,531.05,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.99,540.06,"quantile","ILI incidence","GR"
2025-10-22,1,2025-10-19,0.01,219.97,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.025,221.475,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.05,224,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.1,228,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.15,232.7,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.2,237.6,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.25,240.5,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.3,242.7,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.35,244.65,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.4,246,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.45,247,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.5,248.5,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.55,251,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.6,253,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.65,254.35,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.7,256.3,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.75,258.25,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.8,259,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.85,261.15,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.9,264.1,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.95,269.05,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.975,276.1,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.99,280.18,"quantile","ILI incidence","HU"
2025-10-22,1,2025-10-19,0.01,0.99,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.025,1,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.05,1.95,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.1,2,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.15,2,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.2,3,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.25,3,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.3,3,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.35,3,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.4,4,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.45,4,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.5,4,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.55,5,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.6,5,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.65,5,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.7,5,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.75,6,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.8,6,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.85,7,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.9,7.10000000000001,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.95,8.05,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.975,9,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.99,9.01,"quantile","ILI incidence","IE"
2025-10-22,1,2025-10-19,0.01,295.96,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.025,297,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.05,298.95,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.1,304.7,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.15,309.85,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.2,313,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.25,317.75,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.3,321,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.35,327.65,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.4,330,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.45,333,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.5,335,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.55,337.45,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.6,340,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.65,344.35,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.7,349.3,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.75,352.25,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.8,356,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.85,359,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.9,363,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.95,368.05,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.975,372.575,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.99,377.03,"quantile","ILI incidence","IT"
2025-10-22,1,2025-10-19,0.01,2,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.025,3,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.05,3,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.1,5,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.15,5,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.2,6,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.25,6,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.3,7,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.35,7,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.4,7,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.45,8,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.5,8,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.55,8,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.6,9,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.65,9,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.7,9.30000000000001,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.75,10,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.8,10,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.85,11,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.9,11.1,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.95,12.05,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.975,13,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.99,14.01,"quantile","ILI incidence","LV"
2025-10-22,1,2025-10-19,0.01,1.99,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.025,2,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.05,3.95,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.1,5,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.15,5,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.2,5,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.25,6,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.3,6,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.35,6,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.4,7,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.45,7,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.5,7,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.55,8,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.6,8,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.65,8,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.7,9,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.75,9,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.8,10,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.85,11,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.9,11,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.95,13,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.975,14.525,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.99,16.02,"quantile","ILI incidence","LT"
2025-10-22,1,2025-10-19,0.01,2210.78,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.025,2217.95,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.05,2225.75,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.1,2248,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.15,2266.4,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.2,2273.8,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.25,2277.75,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.3,2284.1,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.35,2289,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.4,2294,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.45,2298.55,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.5,2303.5,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.55,2312,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.6,2315.4,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.65,2323,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.7,2327,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.75,2331.5,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.8,2341.4,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.85,2351.15,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.9,2363.1,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.95,2378,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.975,2389.45,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.99,2411.25,"quantile","ILI incidence","LU"
2025-10-22,1,2025-10-19,0.01,12237.7,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.025,12315.025,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.05,12329.75,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.1,12369.3,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.15,12384.4,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.2,12394.6,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.25,12406.5,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.3,12423.8,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.35,12440,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.4,12460.8,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.45,12480.85,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.5,12498,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.55,12518.95,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.6,12543,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.65,12553.35,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.7,12573.4,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.75,12611.5,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.8,12628.2,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.85,12647.05,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.9,12674.1,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.95,12700.5,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.975,12721.05,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.99,12736.01,"quantile","ILI incidence","MT"
2025-10-22,1,2025-10-19,0.01,11.99,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.025,12.475,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.05,13.95,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.1,15,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.15,16.85,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.2,18,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.25,18,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.3,20,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.35,20.65,"quantile","ILI incidence","NL"
2025-10-22,1,2025-10-19,0.4,21,"quantile","ILI incidence","NL"
