"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-11-12,1,2025-11-09,0.7,3,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.75,3,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.8,4,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.85,4,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.9,4,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.95,5,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.975,5,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.99,6.01,"quantile","ILI incidence","HR"
2025-11-12,1,2025-11-09,0.01,8,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.025,9.475,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.05,10,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.1,11,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.15,11.85,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.2,12,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.25,13,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.3,13,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.35,14,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.4,15,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.45,15,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.5,15,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.55,15.45,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.6,16,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.65,16,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.7,17,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.75,17,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.8,18.2,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.85,20,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.9,21,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.95,24.05,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.975,26.05,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.99,27,"quantile","ILI incidence","CZ"
2025-11-12,1,2025-11-09,0.01,109.98,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.025,111.475,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.05,117.9,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.1,120.8,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.15,124,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.2,126,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.25,127.75,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.3,129.7,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.35,131,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.4,132,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.45,133.55,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.5,136,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.55,137.45,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.6,138.4,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.65,140.35,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.7,142.3,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.75,145.25,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.8,147,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.85,149.15,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.9,151.1,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.95,156.05,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.975,157.525,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.99,160.09,"quantile","ILI incidence","DK"
2025-11-12,1,2025-11-09,0.01,258.88,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.025,260,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.05,264.8,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.1,271.9,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.15,276,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.2,280.8,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.25,283,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.3,290,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.35,290.65,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.4,292.6,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.45,295,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.5,297,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.55,298.45,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.6,300,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.65,303.35,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.7,306.3,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.75,309.5,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.8,312,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.85,315,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.9,318,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.95,323,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.975,329.1,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.99,333,"quantile","ILI incidence","EE"
2025-11-12,1,2025-11-09,0.01,95.99,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.025,97,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.05,98,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.1,101,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.15,103.85,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.2,105.8,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.25,107,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.3,110,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.35,111.65,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.4,113,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.45,114.55,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.5,116,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.55,116.45,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.6,117.4,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.65,119,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.7,120.3,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.75,123,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.8,125,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.85,127,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.9,128,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.95,131.05,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.975,135,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.99,136.05,"quantile","ILI incidence","FR"
2025-11-12,1,2025-11-09,0.01,529.96,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.025,541.375,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.05,547.85,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.1,558.9,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.15,565,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.2,567,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.25,570.75,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.3,573.7,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.35,576,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.4,580,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.45,584,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.5,589,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.55,591.45,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.6,594.2,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.65,598.35,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.7,601.6,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.75,605.25,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.8,607.2,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.85,611,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.9,616.2,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.95,626,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.975,632.725,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.99,640.04,"quantile","ILI incidence","GR"
2025-11-12,1,2025-11-09,0.01,155.98,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.025,158.425,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.05,162.85,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.1,166,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.15,169.85,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.2,173,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.25,175,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.3,176,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.35,177.65,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.4,178.6,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.45,180,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.5,182.5,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.55,183.45,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.6,185,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.65,187,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.7,188,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.75,189,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.8,191,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.85,192,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.9,195.1,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.95,198.05,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.975,204.575,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.99,208.15,"quantile","ILI incidence","HU"
2025-11-12,1,2025-11-09,0.01,2.99,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.025,3,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.05,3.95,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.1,4.9,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.15,5,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.2,5,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.25,5.75,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.3,6,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.35,6,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.4,7,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.45,7,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.5,7.5,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.55,8,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.6,8,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.65,8,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.7,9,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.75,9,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.8,10,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.85,10,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.9,11,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.95,13,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.975,13,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.99,14.01,"quantile","ILI incidence","IE"
2025-11-12,1,2025-11-09,0.01,366.97,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.025,369.475,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.05,371.95,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.1,380.6,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.15,383.85,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.2,387.8,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.25,392.75,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.3,397,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.35,402.65,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.4,405,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.45,408,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.5,411,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.55,413,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.6,416,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.65,417,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.7,422.6,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.75,428,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.8,431,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.85,434.15,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.9,439,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.95,446.05,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.975,450.675,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.99,457.04,"quantile","ILI incidence","IT"
2025-11-12,1,2025-11-09,0.01,3,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.025,4,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.05,5,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.1,6.9,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.15,7,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.2,8,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.25,8,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.3,9,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.35,9,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.4,9,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.45,10,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.5,10,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.55,11,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.6,11,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.65,11.35,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.7,12,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.75,12,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.8,13,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.85,13.15,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.9,14.1,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.95,16,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.975,16.525,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.99,18,"quantile","ILI incidence","LV"
2025-11-12,1,2025-11-09,0.01,10.98,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.025,12,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.05,13.95,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.1,15,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.15,16,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.2,16,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.25,17,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.3,18,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.35,19,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.4,19.6,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.45,20,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.5,20,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.55,21,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.6,21,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.65,22,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.7,23,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.75,23,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.8,24,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.85,25,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.9,26,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.95,28.05,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.975,29,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.99,30.04,"quantile","ILI incidence","LT"
2025-11-12,1,2025-11-09,0.01,2783.76,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.025,2803.95,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.05,2811.75,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.1,2833.6,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.15,2844.55,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.2,2862.8,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.25,2869,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.3,2874.7,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.35,2883.65,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.4,2887,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.45,2892,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.5,2899,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.55,2906,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.6,2914,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.65,2919.7,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.7,2928.3,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.75,2937.25,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.8,2952,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.85,2958.15,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.9,2967.4,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.95,2980.75,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.975,3008.925,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.99,3024.15,"quantile","ILI incidence","LU"
2025-11-12,1,2025-11-09,0.01,9158.59,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.025,9175.925,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.05,9192.75,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.1,9222.9,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.15,9242.85,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.2,9255,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.25,9268.75,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.3,9272.7,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.35,9282.65,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.4,9293.2,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.45,9307.55,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.5,9317.5,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.55,9333.35,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.6,9342.2,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.65,9350.35,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.7,9360.9,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.75,9374.5,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.8,9391,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.85,9422.15,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.9,9447.4,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.95,9481.15,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.975,9499.3,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.99,9551.47,"quantile","ILI incidence","MT"
2025-11-12,1,2025-11-09,0.01,10.99,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.025,12.475,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.05,13.95,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.1,15,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.15,16,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.2,17,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.25,18,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.3,18,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.35,19,"quantile","ILI incidence","NL"
2025-11-12,1,2025-11-09,0.4,20,"quantile","ILI incidence","NL"
